,timestamp,packge_ratio_package,bpf_block_irq,bpf_cpu_time_us,bpf_net_rx_irq,bpf_net_tx_irq,package_power,core_power,uncore_power,dram_power,node_type,id
613,1695117502,1.0,0.3333333333333333,8073.666666666666,187.66666666666666,0.3333333333333333,121.07600000500679,0.0,0.0,32.03600000590086,1.0,all containers
614,1695117505,1.0,0.6666666666666666,2498.6666666666665,301.0,1.0,34.97900000214577,0.0,0.0,16.247999995946884,1.0,all containers
615,1695117508,1.0,0.3333333333333333,518.6666666666666,390.6666666666667,0.6666666666666666,6.050999999046326,0.0,0.0,7.194000005722046,1.0,all containers
616,1695117511,1.0,0.6666666666666666,532.0,206.33333333333331,0.0,0.7620000094175339,0.0,0.0,0.0,1.0,all containers
617,1695117514,1.0,0.3333333333333333,488.3333333333333,227.66666666666666,0.0,1.8819999992847443,0.0,0.0,0.0,1.0,all containers
618,1695117517,1.0,0.6666666666666666,535.6666666666666,322.33333333333337,0.3333333333333333,5.376000002026558,0.0,0.0,1.93299999833107,1.0,all containers
619,1695117520,1.0,0.3333333333333333,550.0,221.0,0.0,118.99100000411272,0.0,0.0,30.55900000780821,1.0,all containers
620,1695117523,1.0,0.6666666666666666,14592.666666666666,257.6666666666667,0.0,149.054000005126,0.0,0.0,31.11199999600649,1.0,all containers
621,1695117526,1.0,0.3333333333333333,14625.0,254.0,0.3333333333333333,153.4780000001192,0.0,0.0,32.609000004827976,1.0,all containers
622,1695117529,1.0,0.6666666666666666,14598.333333333334,253.66666666666666,0.3333333333333333,152.304000005126,0.0,0.0,32.3260000012815,1.0,all containers
623,1695117532,1.0,0.3333333333333333,14616.666666666668,204.0,0.3333333333333333,151.2930000014603,0.0,0.0,31.984000001102686,1.0,all containers
624,1695117535,1.0,0.6666666666666666,14580.0,253.0,0.3333333333333333,149.9890000037849,0.0,0.0,30.901000000536442,1.0,all containers
625,1695117538,1.0,0.3333333333333333,14634.0,179.33333333333334,0.6666666666666666,152.8800000026822,0.0,0.0,32.858999997377396,1.0,all containers
626,1695117541,1.0,0.6666666666666666,14634.666666666666,232.66666666666666,0.0,152.0460000038147,0.0,0.0,31.41600000485778,1.0,all containers
627,1695117544,1.0,0.3333333333333333,14603.333333333334,225.33333333333331,0.6666666666666666,151.56700000166893,0.0,0.0,32.07700000330806,1.0,all containers
628,1695117547,1.0,0.3333333333333333,14622.0,232.33333333333331,0.6666666666666666,150.72400000318885,0.0,0.0,31.733999997377396,1.0,all containers
629,1695117550,1.0,0.6666666666666666,5253.000000000001,215.0,1.0,60.47200000286102,0.0,0.0,17.881000004708767,1.0,all containers
630,1695117553,1.0,0.3333333333333333,544.3333333333334,502.0,0.6666666666666666,1.8030000030994415,0.0,0.0,0.0,1.0,all containers
631,1695117556,1.0,0.6666666666666666,479.33333333333337,262.3333333333333,0.3333333333333333,2.302000004798174,0.0,0.0,1.2019999995827675,1.0,all containers
632,1695117559,1.0,0.3333333333333333,522.3333333333334,205.33333333333334,0.3333333333333333,0.023000001907348633,0.0,0.0,0.0,1.0,all containers
633,1695117562,1.0,0.6666666666666666,517.3333333333334,288.0,0.3333333333333333,5.749000001698732,0.0,0.0,7.251000005751848,1.0,all containers
634,1695117565,1.0,0.3333333333333333,538.3333333333334,298.6666666666667,0.3333333333333333,120.77900000289083,0.0,0.0,29.438999999314547,1.0,all containers
635,1695117568,1.0,0.6666666666666666,23057.333333333332,176.0,0.3333333333333333,159.90100000426173,0.0,0.0,31.66500000283122,1.0,all containers
636,1695117571,1.0,0.3333333333333333,23052.333333333332,220.66666666666669,0.0,160.34400000050664,0.0,0.0,31.78999999910593,1.0,all containers
637,1695117574,1.0,0.6666666666666666,22980.0,242.0,0.6666666666666666,160.15800000727177,0.0,0.0,32.42300000414252,1.0,all containers
638,1695117577,1.0,0.3333333333333333,23068.0,244.66666666666666,0.3333333333333333,159.76700000092387,0.0,0.0,31.28599999845028,1.0,all containers
639,1695117580,1.0,0.6666666666666666,23071.666666666668,163.0,0.3333333333333333,162.55800000205636,0.0,0.0,32.40100000053644,1.0,all containers
